year,entity1,entity2,co_mention_count,tone_sum,co_mention_tone_avg,org_flag,person_flag
2015,John Kerry,Exxon,1,-1.85543888265878,-1.85543888265878,1,1
2015,Jacob Zuma,Exxon,6,-16.84246939839404,-2.8070782330656736,1,1
2015,Femi Adesina,Chevron,189,-449.3938954759456,-2.3777454787087065,1,1
2015,Fidelis Anosike,Exxon,9,-3.0321687313008505,-0.3369076368112056,1,1
2015,Shell,Lafiya Dole,2,-8.06090461262876,-4.03045230631438,1,1
2015,Udom Emmanuel,Shell,21,-25.42807183915396,-1.210860563769236,1,1
2015,Shell,Ejike Mbaka,2,-8.06090461262876,-4.03045230631438,1,1
2015,Shell,Federal Reserve,138,-170.31908932603434,-1.234196299464017,1,0
2015,Shell,Eric Omare,50,-76.60578000145435,-1.532115600029087,1,1
2015,Shell,Ohaneze Ndigbo,12,-25.062358416073028,-2.088529868006085,1,1
2015,Ohaneze Ndigbo,Exxon,7,-9.444730472154648,-1.3492472103078068,1,1
2015,Jesus Christ,Exxon,5,-4.3519227668494205,-0.8703845533698841,1,1
2015,Shell,Ayo Fayose,196,-393.1414692888009,-2.005823822902045,1,1
2015,Shell,Dakuku Peterside,93,-188.12402981194717,-2.022839030235991,1,1
2015,Shell,Sani Usman,9,-31.04509250896985,-3.4494547232188726,1,1
2015,Shell,National Security,1047,-2221.370378021711,-2.121652701071357,1,0
2015,National Security,Chevron,169,-346.50381510888434,-2.050318432596949,1,0
2015,World Health Organization,Chevron,9,-17.88666988700223,-1.9874077652224704,1,0
2015,Shell,Ethiopian Airlines,1,-1.46536920435031,-1.46536920435031,1,0
2015,Ethiopian Airlines,Chevron,1,-1.46536920435031,-1.46536920435031,1,0
2015,Chevron,Aliko Dangote,37,-71.29077905024843,-1.9267778121688768,1,1
2015,Exxon,Amnesty International,50,-156.5974561973216,-3.1319491239464323,1,0
2015,Xinhua,Exxon,8,-20.79680049223192,-2.59960006152899,1,0
2015,Xinhua,Chevron,4,-10.39840024611596,-2.59960006152899,1,0
2015,Xinhua,Shell,390,-1013.8440239963132,-2.599600061529008,1,0
2015,Exxon,Diezani Alison-Madueke,49,-88.15568995951683,-1.7990957134595271,1,1
2015,Shell,Ijaw Youth Council,114,-296.5722402433436,-2.6015108793275754,1,0
2015,University Of Benin,Exxon,39,70.09506509925676,1.797309361519404,1,0
2015,University Of Ibadan,Exxon,73,137.60941611166746,1.885060494680376,1,0
2015,Obafemi Awolowo University,Exxon,47,89.96535727553317,1.914156537777301,1,0
2015,Isaac Adewole,Exxon,10,21.5805528714072,2.15805528714072,1,1
2015,Shell,Nigerian Ports Authority,31,30.94797177385518,0.9983216701243608,1,0
2015,Shell,Atiku Abubakar,672,-1377.0663372037034,-2.0492058589340822,1,1
2015,Ministry Of Education,Exxon,32,76.55657591080602,2.392392997212688,1,0
2015,National Universities Commission,Exxon,37,79.09227311142845,2.13762900301158,1,0
2015,University Of Technology,Exxon,87,183.28562813191024,2.106731357838049,1,0
2015,Shell,Service Chiefs,67,-136.82594160234245,-2.042178232870783,1,0
2015,Shell,National Emergency Management Agency,71,-140.81095649437523,-1.983252908371482,1,0
2015,Shell,Ministry Of Justice,24,-45.92454657190029,-1.913522773829179,1,0
2015,Shell,Orji Uzor Kalu,12,-23.92949940911052,-1.99412495075921,1,1
2015,Shell,Rochas Okorocha,361,-716.3158215410504,-1.9842543532993084,1,1
2015,Shell,Peter Odili,16,-24.89781986745646,-1.556113741716029,1,1
2015,Shell,Femi Gbajabiamila,5,-17.32586783866904,-3.465173567733808,1,1
2015,Shell,Dave Umahi,1,-1.35021097046413,-1.35021097046413,1,1
2015,Shell,Ifeanyi Ugwuanyi,68,-138.1761525728066,-2.032002243717744,1,1
2015,Shell,Okezie Ikpeazu,3,-6.37382625599441,-2.1246087519981365,1,1
2015,Yakubu Dogara,Shell,5,-17.32586783866904,-3.465173567733808,1,1
2015,Shell,Henry Seriake Dickson,5,0.730780455118039,0.1461560910236078,1,1
2015,United Bank,Shell,119,-197.2912359926484,-1.657909546156709,1,0
2015,United Bank,Exxon,10,-12.79797944607294,-1.279797944607294,1,0
2015,National Bureau Of Statistics,Chevron,31,-49.75638751461442,-1.6050447585359489,1,0
2015,Shell,National Bureau Of Statistics,79,-166.61185810112082,-2.109010862039504,1,0
2015,Wilson Uwujaren,Shell,14,-32.981384003053826,-2.3558131430752733,1,1
2015,Shell,Ibikunle Amosun,163,-345.1067388635356,-2.1172192568315067,1,1
2015,Shell,John Kerry,22,-79.9800807505089,-3.635458215932223,1,1
2015,Security Council,Exxon,61,-105.70071042498668,-1.7327985315571588,1,0
2015,Federal Reserve,Exxon,1,-2.42872687704026,-2.42872687704026,1,0
2015,International Energy Agency,Exxon,9,-12.222448115651977,-1.3580497906279971,1,0
2015,Exxon,Energy Information Administration,14,-20.098932981590927,-1.4356380701136378,1,0
2015,Vladimir Putin,Exxon,14,-27.800458885349457,-1.9857470632392469,1,1
2015,Shell,Babatunde Fashola,634,-1275.188748939045,-2.0113387207240456,1,1
2015,National Electoral Commission,Chevron,146,-294.80791017225124,-2.019232261453776,1,0
2015,Chevron,Attahiru Jega,31,-58.6711782018844,-1.8926186516736905,1,1
2015,Ijaw Youth Council,Exxon,7,-53.84854687311534,-7.692649553302191,1,0
2015,Ministry Of Power,Exxon,24,-18.86308971931925,-0.7859620716383023,1,0
2015,Umaru Musa Yaradua,Exxon,13,-16.622435400664774,-1.2786488769742133,1,1
2015,University Of Calabar,Exxon,32,59.28154984392079,1.8525484326225248,1,0
2015,National Electoral Commission,Exxon,11,-17.3815631467657,-1.5801421042514272,1,0
2015,Human Rights Watch,Chevron,48,-108.19498147230148,-2.254062114006281,1,0
2015,Democratic Party,Chevron,467,-958.413641814212,-2.0522776055978844,1,0
2015,Human Rights Watch,Exxon,26,-56.38244951508041,-2.168555750580016,1,0
2015,Nigerian Petroleum Development Company,Chevron,64,-38.96082991799035,-0.6087629674685993,1,0
2015,Shell,Alliance For Democracy,28,-104.25091715288148,-3.7232470411743375,1,0
2015,Shell,Jimoh Ibrahim,37,-64.17322979296992,-1.734411616026214,1,1
2015,Ministry Of Education,Chevron,51,175.81502172416802,3.447353367140549,1,0
2015,Shell,National Judicial Council,268,-759.6562751247446,-2.834538340017704,1,0
2015,Shell,Deputy National,103,-203.287552174459,-1.973665555091835,1,0
2015,Ibrahim Babangida,Exxon,11,11.318679272114176,1.0289708429194706,1,1
2015,Exxon,Democratic Party,17,-38.61286973549613,-2.271345278558596,1,0
2015,Nigerian Electricity Regulatory Commission,Exxon,2,-3.0226939176148,-1.5113469588074,1,0
2015,First Bank,Exxon,7,7.32393001226419,1.0462757160377414,1,0
2015,National Bureau Of Statistics,Exxon,25,-70.69531959640993,-2.8278127838563973,1,0
2015,International Monetary Fund,Exxon,28,-55.93975786594878,-1.9978484952124564,1,0
2015,Nigerian Ports Authority,Exxon,2,-3.0226939176148,-1.5113469588074,1,0
2015,Skye Bank,Exxon,2,-3.0226939176148,-1.5113469588074,1,0
2015,National Planning,Exxon,4,-1.0691742140108942,-0.2672935535027235,1,0
2015,Transmission Company Of Nigeria,Exxon,2,-3.0226939176148,-1.5113469588074,1,0
2015,Financial Crimes Commission,Exxon,17,-11.928670896219293,-0.7016865233070172,1,0
2015,Godwin Emefiele,Exxon,23,-32.053142577968245,-1.3936148946942717,1,1
2015,Ngozi Okonjo-Iweala,Exxon,11,-29.189662845607888,-2.6536057132370807,1,1
2015,Geoffrey Onyeama,Exxon,2,-3.0226939176148,-1.5113469588074,1,1
2015,Ken Saro-Wiwa,Exxon,36,-54.12303164067925,-1.5034175455744234,1,1
2015,Nigeria National Petroleum Corporation,Exxon,14,-11.300612821436768,-0.8071866301026261,1,0
2015,Emmanuel Uduaghan,Chevron,43,-63.540167067903184,-1.4776783039047252,1,1
2015,University Of Ibadan,Chevron,16,33.58600203274863,2.099125127046789,1,0
2015,Ken Saro-Wiwa,Chevron,45,-124.0501070417084,-2.7566690453712974,1,1
2015,Sani Abacha,Chevron,27,-62.5957402455443,-2.318360749834974,1,1
2015,Supreme Court,Chevron,135,-228.40103442367257,-1.6918595142494264,1,0
2015,Supreme Court,Exxon,9,-20.56673566341389,-2.2851928514904327,1,0
2015,Senate Committee,Chevron,22,-51.844187396663415,-2.3565539725756097,1,0
2015,Senate Committee,Exxon,8,-23.10691120202256,-2.88836390025282,1,0
2015,Shehu Shagari,Chevron,16,-32.88462650453609,-2.0552891565335054,1,1
2015,Shehu Shagari,Exxon,6,-13.17806521281692,-2.196344202136153,1,1
2015,Exxon,Bukola Saraki,11,-8.365495792157418,-0.7604996174688562,1,1
2015,Exxon,Ebele Jonathan,13,-6.697002433089811,-0.5151540333146009,1,1
2015,Shell,Shehu Shagari,91,-157.69749074276476,-1.7329394587117006,1,1
2015,Shell,Atlantic Ocean,132,-483.7680571034636,-3.664909523511088,1,1
2015,Ministry Of Health,Exxon,11,-1.614608625052833,-0.1467826022775303,1,0
2015,National Youth Service Corps,Exxon,7,7.068150128885922,1.0097357326979888,1,0
2015,Exxon,Army,95,-238.31736444787177,-2.508603836293387,1,0
2015,Ibikunle Amosun,Exxon,14,3.2499104030666044,0.2321364573619003,1,1
2015,Femi Falana,Exxon,6,3.136302160340702,0.5227170267234503,1,1
2015,Exxon,Audu Ogbeh,14,-9.516015727809558,-0.6797154091292541,1,1
2015,Kayode Fayemi,Exxon,12,-0.0099795899419445,-0.000831632495162,1,1
2015,Exxon,Babatunde Fashola,12,-2.180282244449575,-0.1816901870374645,1,1
2015,Lai Mohammed,Exxon,9,-1.0526186012541,-0.1169576223615666,1,1
2015,Osagie Ehanire,Exxon,6,3.136302160340702,0.5227170267234503,1,1
2015,Kemi Adeosun,Exxon,12,0.8359099490602253,0.0696591624216854,1,1
2015,Exxon,Abubakar Malami,8,5.089821863944609,0.6362277329930761,1,1
2015,Nyesom Wike,Exxon,11,2.0743193105077515,0.1885744827734319,1,1
2015,Exxon,Ayo Fayose,9,-4.197975577074468,-0.466441730786052,1,1
2015,Exxon,Alhaji Lai Mohammed,5,1.5667325427995231,0.3133465085599046,1,1
2015,Shell,Los Angeles,122,-195.85385445703287,-1.605359462762565,1,1
2015,Nigeria Police,Chevron,311,-708.8462599032252,-2.279248424126126,1,0
2015,Shell,Godswill Akpabio,134,-282.4631841724312,-2.1079342102420235,1,1
2015,David Mark,Chevron,52,-108.10409524960366,-2.0789249086462243,1,1
2015,Laolu Akande,Chevron,1,-3.82222222222222,-3.82222222222222,1,1
2015,Shell,Laolu Akande,1,-3.82222222222222,-3.82222222222222,1,1
2015,Nigerian Police,Exxon,2,-7.96019900497512,-3.98009950248756,1,0
2015,Shell,International Criminal Court,121,-287.42241170947653,-2.3753918323097234,1,0
2015,Shell,College Of Education,97,-223.5453911646896,-2.304591661491645,1,0
2015,Willie Obiano,Shell,35,-109.80656378983107,-3.1373303939951733,1,1
2015,Shell,Nigerian Maritime Administration,109,-447.47104493342897,-4.105238944343385,1,0
2015,Shell,Safety Agency,119,-485.718511309537,-4.081668162265017,1,0
2015,Exxon,Deputy National,1,-2.65567765567766,-2.65567765567766,1,0
2015,Shell,Nigeria Labour Congress,135,-320.1678152203075,-2.371613446076352,1,0
2015,Shell,Godwin Emefiele,230,-420.0997419704829,-1.826520617262969,1,1
2015,Shell,Nigerian Police,278,-730.988355084331,-2.6294545146918384,1,0
2015,Shell,Senate Committee,112,-255.9295866086273,-2.2850855947198867,1,0
2015,Shell,National Electoral Commission,767,-1582.7063464593325,-2.0635024073785297,1,0
2015,Shell,Attahiru Jega,162,-346.7303727146392,-2.140310942682958,1,1
2015,Shell,Magnus Abe,63,-168.8583285529105,-2.680290929411278,1,1
2015,Task Force,Exxon,12,-59.6537902059894,-4.97114918383245,1,0
2015,Shell,Champions League,39,-162.6451116689661,-4.170387478691438,1,0
2015,Reuben Abati,Exxon,12,-6.35662494451598,-0.5297187453763317,1,1
2015,Ministry Of Environment,Exxon,15,-8.91039074315444,-0.5940260495436294,1,0
2015,Shell,Fidelity Bank,45,52.39641410500754,1.1643647578890564,1,0
2015,Shell,Nigeria Customs Service,35,-107.3459002843788,-3.0670257224108237,1,0
2015,Shell,David Mark,286,-577.867989253288,-2.0205174449415666,1,1
2015,Shell,Labour Party,176,-301.2588145951771,-1.71169781019987,1,0
2015,United Nations,Exxon,37,-93.48236185830493,-2.5265503204947275,1,0
2015,Shell,Democratic Party,2561,-5262.418324323888,-2.0548294901694213,1,0
2015,Shell,Chibuike Amaechi,57,-75.37534841109836,-1.3223745335280417,1,1
2015,Shell,Ahmed Tinubu,127,-269.1098104221681,-2.118974885213922,1,1
2015,Shell,Bisi Akande,50,-100.55574527822948,-2.011114905564589,1,1
2015,Exxon,Atlantic Ocean,26,-51.99346255897725,-1.9997485599606637,1,1
2015,Zenith Bank,Shell,72,-82.94376136594468,-1.1519966856381203,1,0
2015,Toyota,Shell,73,-91.07270232251103,-1.247571264691932,1,0
2015,Shell,Access Bank,106,-220.8137287577718,-2.083148384507281,1,0
2015,Shell,Nyesom Wike,134,-204.08410573845637,-1.523015714466092,1,1
2015,Shell,Public Affairs,349,-739.2643419695012,-2.1182359368753616,1,0
2015,Chevron,Amnesty International,81,-227.91235671279756,-2.8137327989234264,1,0
2015,Shell,Ifeanyi Okowa,121,188.9564783585568,1.5616237880872463,1,1
2015,National Publicity,Chevron,168,-347.7175227412909,-2.0697471591743506,1,0
2015,Shell,Academic Staff Union Of Universities,18,-35.76766737235512,-1.9870926317975064,1,0
2015,Shell,Energy Information Administration,51,-147.4664647585535,-2.891499308991245,1,0
2015,Shell,Akinwunmi Ambode,124,-250.8930913425931,-2.023331381795105,1,1
2015,Chevron,Catholic Church,20,-36.516909343062,-1.8258454671531,1,0
2015,Shell,Ibrahim Babangida,177,-479.60154052157526,-2.709613223285736,1,1
2015,Zenith Bank,Exxon,3,-1.75953602287796,-0.5865120076259867,1,0
2015,Exxon,Addis Ababa,4,-0.9208832496689396,-0.2302208124172349,1,1
2015,Progressive Congress,Chevron,75,-159.8002988102306,-2.130670650803075,1,0
2015,Progressive Congress,Exxon,2,-0.665450067943115,-0.3327250339715575,1,0
2015,Exxon,Department Of Petroleum Resources,49,-109.89357796548909,-2.2427260809283487,1,0
2015,Emmanuel Ibe Kachikwu,Chevron,19,-19.691961253587166,-1.036419013346693,1,1
2015,Ebele Jonathan,Chevron,96,-189.7484688619089,-1.9765465506448845,1,1
2015,Department Of State Services,Chevron,15,-35.24870882875659,-2.349913921917106,1,0
2015,Chevron,Aminu Tambuwal,93,-191.4747847479671,-2.0588686532039477,1,1
2015,Shell,Ministry Of Health,247,-490.05084363408224,-1.984011512688592,1,0
2015,Shell,Samuel Ortom,36,-55.994539507394336,-1.5554038752053982,1,1
2015,Shell,Aminu Tambuwal,522,-1059.3939154869286,-2.029490259553503,1,1
2015,Shell,Ike Ekweremadu,64,-113.90177289959442,-1.7797152015561628,1,1
2015,Uche Secondus,Shell,38,-70.31091580577298,-1.8502872580466572,1,1
2015,Yemi Osinbajo,Chevron,16,-28.7376332151314,-1.7961020759457125,1,1
2015,Security Service,Chevron,54,-113.00555295314668,-2.092695425058272,1,0
2015,Financial Crimes Commission,Chevron,142,-326.4961423550682,-2.299268608134283,1,0
2015,Shell,Mohammadu Buhari,136,-256.3567715560156,-1.884976261441291,1,1
2015,Exxon,Amnesty Programme,30,-87.68449780109563,-2.922816593369854,1,0
2015,Presidential Amnesty Programme,Exxon,20,-51.365030703306296,-2.568251535165315,1,0
2015,Government Of The Federation,Chevron,28,-89.79241428700524,-3.206871938821616,1,0
2015,House Of Assembly,Chevron,209,-422.1622078613352,-2.019914870149929,1,0
2015,Chevron,Bukola Saraki,33,-95.8156261858868,-2.903503823814752,1,1
2015,John Odigie-Oyegun,Chevron,35,-81.20244410991803,-2.320069831711944,1,1
2015,Chevron,Ben Ayade,6,-27.02517788724687,-4.5041963145411446,1,1
2015,Olu Falae,Chevron,6,-27.02517788724687,-4.5041963145411446,1,1
2015,Chevron,Akinwunmi Ambode,36,-38.32383998984791,-1.0645511108291084,1,1
2015,Shell,Dangote Group,175,-355.2095747522303,-2.0297689985841734,1,0
2015,Shell,Kayode Fayemi,297,-615.7128162081291,-2.073107125279896,1,1
2015,Shell,Etisalat,158,-270.88590039435746,-1.7144677240149206,1,0
2015,Shell,Ministry Of Environment,336,-1768.858040878984,-5.264458454996976,1,0
2015,Shell,Jesus Christ,239,-529.2632171945323,-2.2144904485126875,1,1
2015,Shell,Nigerian Air Force,105,-255.6911712446802,-2.435154011854097,1,0
2015,University Of Benin,Chevron,13,-17.30236825458991,-1.330951404199224,1,0
2015,National Conference,Chevron,86,-179.07877077000242,-2.082311288023284,1,0
2015,Task Force,Chevron,57,-208.1029562147316,-3.6509290563988,1,0
2015,Shell,National Conference,495,-961.1307957928918,-1.9416783753391755,1,0
2015,Edwin Clark,Chevron,8,-18.65812705671,-2.33226588208875,1,1
2015,Shell,Edwin Clark,47,-125.2089614684635,-2.6640204567758192,1,1
2015,Diezani Alison-Madueke,Chevron,132,-230.0169828232513,-1.7425529001761464,1,1
2015,Us Energy Information Administration,Shell,30,-65.86482432466012,-2.195494144155337,1,0
2015,Shell,International Energy Agency,228,-694.8630877913157,-3.0476451218917355,1,0
2015,Government Of The Federation,Exxon,10,-8.362756199000213,-0.8362756199000213,1,0
2015,Ministry Of Petroleum Resources,Exxon,51,-41.394306423502194,-0.811653067127494,1,0
2015,Tony Anenih,Exxon,10,-11.707072929615364,-1.1707072929615363,1,1
2015,Sani Abacha,Exxon,43,-59.8675123296887,-1.3922677285974117,1,1
2015,Umaru Yaradua,Exxon,9,-5.629898786222649,-0.6255443095802943,1,1
2015,Nigerian Police,Chevron,48,-107.02710654442404,-2.229731386342168,1,0
2015,Chevron,Caretaker Committee,10,-29.02592830182744,-2.902592830182744,1,0
2015,Chevron,Abubakar Shekau,38,-84.79727233721135,-2.23150716676872,1,1
2015,Nasir El-Rufai,Chevron,77,-153.7710942724686,-1.997027198343748,1,1
2015,Yakubu Dogara,Chevron,8,-17.804880064120017,-2.225610008015002,1,1
2015,Department Of Petroleum Resources,Chevron,59,-60.61204024692304,-1.027322716049543,1,0
2015,Shell,House Of Assembly,1163,-2374.1329734293417,-2.041386907505883,1,0
2015,Shell,Department Of State Services,67,-163.76842388027035,-2.4443048340338858,1,0
2015,Shell,Chibuike Rotimi Amaechi,33,-46.160900575633015,-1.3988151689585762,1,1
2015,Peoples Democratic Party,Chevron,423,-892.2880005410634,-2.109427897260197,1,0
2015,Skye Bank,Chevron,18,-51.6967435526101,-2.872041308478339,1,0
2015,Godswill Akpabio,Chevron,34,-83.28703847586246,-2.449618778701837,1,1
2015,John Oyegun,Chevron,14,-33.72541501735748,-2.408958215525534,1,1
2015,Timipre Sylva,Chevron,18,-57.519977766954455,-3.195554320386359,1,1
2015,University Of Port Harcourt,Shell,76,14.272806689408208,0.187800088018529,1,0
2015,Goldman Sachs,Chevron,20,-51.65786931614545,-2.5828934658072726,1,0
2015,Shell,Goldman Sachs,63,-133.73573787948814,-2.122789490150605,1,0
2015,Goldman Sachs,Exxon,20,-28.174634381408023,-1.4087317190704012,1,0
2015,Shell,James Ibori,152,-329.80530326997007,-2.1697717320392766,1,1
2015,National Publicity,Exxon,1,1.03092783505155,1.03092783505155,1,0
2015,Olisa Metuh,Exxon,4,4.289222660759433,1.072305665189858,1,1
2015,International Monetary Fund,Chevron,38,-67.28013113680795,-1.770529766758104,1,0
2015,Vladimir Putin,Shell,12,-25.247558554349546,-2.103963212862462,1,1
2015,Vladimir Putin,Chevron,6,-18.78961712239719,-3.131602853732865,1,1
2015,World Health Organization,Shell,267,-663.8615880840438,-2.4863729890788155,1,0
2015,Supreme Court,Shell,1570,-3210.870315828233,-2.0451403285530145,1,0
2015,Shell,Caretaker Committee,104,-413.15270382029536,-3.972622152118225,1,0
2015,Tony Anenih,Shell,64,-136.87013029990453,-2.1385957859360083,1,1
2015,Shell,Ogba Egbema Ndoni,3,-11.24744376278118,-3.74914792092706,1,1
2015,Umaru Musa Yaradua,Shell,26,-105.69616374529876,-4.0652370671268745,1,1
2015,Peoples Democratic Party,Exxon,41,-38.88245006588539,-0.948352440631351,1,0
2015,Progressives Grand Alliance,Exxon,3,-1.588862418274736,-0.5296208060915787,1,0
2015,Guinness,Exxon,4,1.448109412711184,0.362027353177796,1,0
2015,Nigerian Bar Association,Exxon,2,1.448109412711184,0.724054706355592,1,0
2015,Exxon,Action Congress,2,1.448109412711184,0.724054706355592,1,0
2015,University Of Lagos,Exxon,44,70.45745251772536,1.6013057390392127,1,0
2015,University Of Port Harcourt,Exxon,32,35.77730737936317,1.1180408556050991,1,0
2015,Olusegun Obasanjo,Exxon,89,-102.2323594123199,-1.1486781956440435,1,1
2015,Exxon,Chibuike Rotimi Amaechi,2,1.448109412711184,0.724054706355592,1,1
2015,Willie Obiano,Exxon,2,1.448109412711184,0.724054706355592,1,1
2015,Nigerian Electricity Regulatory Commission,Chevron,15,-27.356865660583964,-1.8237910440389309,1,0
2015,Transmission Company Of Nigeria,Chevron,4,-10.33072078974214,-2.582680197435535,1,0
2015,Shell,Ibe Kachikwu,244,-552.45184032892,-2.264146886593934,1,1
2015,Public Affairs,Chevron,240,-451.3717626507025,-1.8807156777112608,1,0
